curid,id,name
1833,2020,先天性鼻咽部狭窄及闭锁
1834,2021,先天性鼻部皮样囊肿及瘘管
1835,2022,先天性喉闭锁
1836,2024,硬脑膜外和硬脑膜下脓肿
1837,2025,咽血管畸形
1838,2026,咽肌痉挛
1839,2028,咽鼓管阻塞
1840,2029,咽鼓管异常开放症
1841,2030,咽侧壁憩室
1842,2031,咽部硬结病
1843,2032,咽部异物
1844,2033,咽部麻风
1845,2034,咽部狼疮
1846,2035,咽部创伤
1847,2036,咽部瘢痕狭窄
1848,2037,咽角化症
1849,2038,咽后脓肿
1850,2039,咽旁脓肿
1851,2040,咽白喉
1852,2041,中耳气压伤
1853,2042,噪声性耳聋
1854,2043,中毒性眩晕
1855,2044,扁平苔癣
1856,2045,边缘性龈炎
1857,2046,变应性口炎
1858,2047,唇裂
1859,2048,创伤性口炎
1860,2050,齿状突发育畸形
1861,2051,多形红斑
1862,2052,单纯性牙周炎
1863,2053,腭裂
1864,2054,肥大性龈炎
1865,2055,氟骨症
1866,2056,氟牙症
1867,2057,根尖周病
1868,2058,红斑
1869,2059,坏死性龈口炎
1870,2060,颌面部放线菌病
1871,2062,颌骨囊肿
1872,2063,后牙反合
1873,2064,颌骨癌
1874,2065,急性颌骨骨髓炎
1875,2066,甲状舌管囊肿与鳃裂囊肿
1876,2067,急性化脓性腮腺炎
1877,2068,颊间隙感染
1878,2069,结核性溃疡
1879,2070,口底多间隙感染
1880,2072,口腔扁平苔藓
1881,2073,口腔单纯性疱疹
1882,2074,口腔白斑病
1883,2075,口腔念珠菌病
1884,2076,颏下间隙感染
1885,2077,眶下间隙感染
1886,2078,开合
1887,2079,口腔颌面部皮样、表皮样囊肿
1888,2080,口腔颌面部软组织损伤
1889,2081,膜性口炎
1890,2082,磨损
1891,2083,毛舌
1892,2084,慢性上颌窦炎
1893,2085,慢性筛窦炎
1894,2086,慢性化脓性腮腺炎
1895,2087,颞下颌关节紊乱综合征
1896,2088,颞下间隙感染
1897,2089,颞间隙感染
1898,2091,前牙反合
1899,2092,青少年牙周炎
1900,2093,龋齿
1901,2094,前牙深覆盖
1902,2095,舌甲状腺
1903,2097,锁合
1904,2098,双颌前突
1905,2099,深覆合
1906,2100,舌下间隙感染
1907,2101,上颌前突
1908,2102,舌病
1909,2103,四环素牙
1910,2104,上颌后缩
1911,2105,天疱疮
1912,2106,楔状缺损
1913,2107,下颌后缩
1914,2108,下颌下隙感染
1915,2109,牙周病
1916,2111,牙外伤
1917,2113,牙列稀疏
1918,2114,牙髓病
1919,2115,颜面部疖痈
1920,2116,牙隐裂
1921,2119,药物性牙龈增生
1922,2120,釉质发育不全
1923,2121,牙齿感觉过敏症
1924,2122,咬肌间隙感染
1925,2123,翼下颌间隙感染
1926,2124,智齿冠周炎
1927,2125,肝硬化男性性功能减弱综合征
1928,2126,淋病合并症前列腺炎
1929,2127,淋病合并症精囊炎
1930,2128,良性前列腺增生
1931,2129,慢性细菌性前列腺炎
1932,2130,男性不育症
1933,2131,男性更年期综合症
1934,2132,尿道与阴茎结核
1935,2134,小阴茎
1936,2135,阳痿
1937,2136,早泄
1938,2137,埃里希体病
1939,2138,艾滋病
1940,2139,病毒性肝炎
1941,2141,巴尔通体病
1942,2142,布氏杆菌病
1943,2143,布鲁菌病
1944,2145,肠道蛔虫
1945,2146,传染性脓疱病
1946,2147,传染性红斑
1947,2148,传染性软疣
1948,2149,传染性单核细胞增多
1949,2150,传染性湿疹样皮炎
1950,2151,单纯性疱疹
1951,2152,带状疱疹
1952,2153,地方性斑疹伤寒
1953,2154,登革热
1954,2155,单纯疱疹病毒感染症
1955,2158,放线菌病
1956,2159,副球孢子菌病
1957,2160,风疹
1958,2161,肺结核
1959,2162,肺吸虫病
1960,2163,钩端螺旋体病
1961,2164,回归热
1962,2166,黄热病
1963,2167,黑热病
1964,2168,霍乱
1965,2169,假单胞菌感染
1966,2170,姜片虫病
1967,2171,尖锐湿疣
1968,2173,狂犬病
1969,2174,口蹄病
1970,2176,利斯特菌病
1971,2178,流行性脑脊髓膜炎
1972,2179,流行性乙型脑炎
1973,2180,流行性斑疹伤寒
1974,2181,莱姆病
1975,2182,慢性腹泻
1976,2183,脑血吸虫病
1977,2184,囊虫病
1978,2185,疟疾
1979,2186,诺卡放线菌病
1980,2187,皮肤念珠菌病
1981,2188,葡萄球菌感染
1982,2189,全身性念珠菌病
1983,2190,潜伏梅毒
1984,2191,Q热
1985,2192,肉毒中毒
1986,2193,溶组织内阿米巴病
1987,2194,软下疳
1988,2195,生殖器疱疹
1989,2196,伤寒
1990,2197,三期梅毒
1991,2198,丝虫病
1992,2199,伤寒与副伤寒
1993,2200,水痘
1994,2201,鼠疫
1995,2202,绦虫病
1996,2203,天花
1997,2204,炭疽病
1998,2205,头癣
1999,2206,兔热病
2000,2207,弯曲菌感染
2001,2208,弯曲菌性肠炎
2002,2209,先天性巨细胞包涵体病
2003,2210,血吸虫病
2004,2211,猩红热
2005,2212,旋毛虫病
2006,2213,新疆出血热
2007,2214,衣原体感染症
2008,2216,隐球菌病
2009,2217,芽生菌病
2010,2218,异尖线吸虫蚴移行症
2011,2219,阴虱病
2012,2220,一期梅毒
2013,2221,医院内感染
2014,2222,恙虫病
2015,2223,羊痘
2016,2224,隐孢子虫病
2017,2225,组织胞浆菌病
2018,2226,中间型链球菌感染
2019,2228,足菌肿
2020,2229,战壕热
2021,2230,真菌过敏症
2022,2231,自由生活阿米巴感染
2023,2232,志贺菌病
2024,2233,剥脱性皮炎型药疹
2025,2234,扁平疣
2026,2235,白癜风
2027,2236,白发症
2028,2237,斑秃
2029,2238,藏毛囊肿
2030,2239,痤疮
2031,2240,大疱性类天疱疮
2032,2241,丹毒
2033,2242,多形性日光疹
2034,2243,冻疮
2035,2244,鹅掌风
2036,2245,蜂螫伤
2037,2246,蜂窝织炎
2038,2247,痱子
2039,2248,副牛痘
2040,2249,光感型药疹
2041,2251,花斑癣
2042,2252,黄褐斑
2043,2253,核黄素缺乏病
2044,2254,结核性苔藓
2045,2255,急性脓肿
2046,2256,甲癣
2047,2257,甲沟炎
2048,2258,接触性皮炎
2049,2259,疥疮
2050,2260,毛发红糠疹
2051,2261,毛发上皮瘤
2052,2262,面部粟粒性狼疮
2053,2263,麻疹样红斑型药疹
2054,2264,玫瑰糠疹
2055,2265,毛囊炎
2056,2266,麻风病
2057,2267,麻疹
2058,2268,女子颜面黑变病
2059,2269,脓肿
2060,2270,脓疱疮
2061,2271,牛皮癣
2062,2272,皮样囊肿
2063,2273,葡萄球菌性烫伤样皮肤综合征
2064,2274,疱疹样湿疹
2065,2275,全身化脓性感染
2066,2276,褥疮
2067,2277,神经性皮炎
2068,2278,瘙痒症
2069,2279,晒伤
2070,2280,手足癣
2071,2281,湿疹
2072,2282,深脓疱病
2073,2283,色素性荨麻疹
2074,2284,秃头
2075,2285,荨麻疹型药疹
2076,2286,荨麻疹和血管性水肿
2077,2287,荨麻疹性血管炎
2078,2288,荨麻疹
2079,2289,银屑病
2080,2290,药疹
2081,2291,疣
2082,2292,原发性皮肤淀粉样变性
2083,2293,痒疹
2084,2294,硬红斑
2085,2295,脂溢性皮炎
2086,2296,职业黑变病
2087,2297,中毒性坏死性表皮松解型药疹
2088,2298,着色芽生菌病和暗色丝孢霉病
2089,2299,腹股沟肉芽肿
2090,2300,梅毒
2091,2301,性病性淋巴肉芽肿
2092,2302,阿尔采末病
2093,2304,抽动障碍
2094,2305,多发脑梗塞性精神障碍
2095,2306,癫痫伴发的精神障碍
2096,2307,儿童期精神障碍及精神发育迟缓
2097,2308,反应性精神病
2098,2311,焦虑症
2099,2312,记忆障碍
2100,2313,精神分裂症
2101,2314,酒精所致精神障碍
2102,2315,甲状腺功能减退伴发的精神障碍
2103,2316,恐缩症
2104,2317,窥阴癖
2105,2318,恐怖性焦虑障碍
2106,2319,恐怖症
2107,2320,恋物癖
2108,2321,露阴癖
2109,2322,老年期抑郁障碍
2110,2323,脑外伤所致精神障碍
2111,2324,偏执性精神障碍
2112,2325,气功所致精神障碍
2113,2326,情感障碍
2114,2329,躯体疾病伴发的精神障碍
2115,2330,人格障碍
2116,2331,神经发育迟滞
2117,2332,失眠症
2118,2333,神经性厌食症
2119,2334,嗜睡症
2120,2335,系统性红斑狼疮所致精神病
2121,2336,性障碍
2122,2337,性欲减退
2123,2338,遗忘综合征
2124,2339,应激反应及适应障碍
2125,2340,抑郁症
2126,2341,抑郁性神经症
2127,2342,异性装扮癖
2128,2343,癔球症
2129,2345,疑病症
2130,2346,谵妄综合征及有关疾病
2131,2347,苯丙胺中毒
2132,2348,苯海拉明中毒
2133,2349,颠茄碱类植物药物中毒
2134,2350,毒蛇咬伤
2135,2351,对乙酰氨基酚中毒
2136,2352,II型肾小管性酸中毒
2137,2353,高原适应不全症
2138,2354,河豚毒素中毒
2139,2355,急性硫化氢中毒
2140,2356,麻黄碱中毒
2141,2357,马桑果中毒
2142,2358,曼陀罗中毒
2143,2359,锰中毒
2144,2360,灭虫灵中毒
2145,2361,木薯中毒
2146,2362,慢性铅中毒
2147,2364,拟除虫菊类农药中毒
2148,2365,体温过低
2149,2366,中暑痉挛
2150,2367,中毒性休克综合征
2151,2368,病毒性肺炎
2152,2369,疱疹性咽峡炎
2153,2370,新生儿肺炎
2154,2371,煤气中毒
2155,2372,肺动静脉瘤
2156,2373,胆囊息肉
2157,2374,放射病
2158,2375,非酒精性脂肪肝病
2159,2376,壶腹周围癌
2160,2378,十二指肠损伤
2161,2380,特发性胃肠道嗜酸性细胞浸润综合征
2162,2381,萎缩性胃炎
2163,2382,挤压综合征
2164,2383,尿毒症
2165,2385,肾移植
2166,2386,先天性肾上腺皮质增生症
2167,2387,癫痫
2168,2388,多发梗塞性痴呆
2169,2389,红斑性肢痛症
2170,2390,进行性延髓麻痹
2171,2391,三叉神经痛
2172,2392,多毛症
2173,2393,戈谢病
2174,2394,巨人症
2175,2395,淋巴瘤
2176,2396,慢性肾上腺皮质功能减退症
2177,2397,糖原累积病
2178,2398,性早熟
2179,2399,胰岛功能性β细胞瘤
2180,2400,急性骨髓性白血病
2181,2401,气性坏疽病
2182,2402,纤维肌痛综合症
2183,2403,弓形体脑病
2184,2404,胶质细胞瘤
2185,2405,眶脑膜瘤
2186,2406,脑瘤
2187,2407,脑栓塞
2188,2408,小脑扁桃体下疝
2189,2409,输精管堵塞
2190,2410,睾丸下降不全
2191,2411,肛膜闭锁
2192,2412,先天性肛门直肠狭窄
2193,2414,骨质增生
2194,2415,桡骨干下1/3骨折合并下尺桡关节脱位
2195,2416,桡神经损伤
2196,2418,手部肌腱损伤
2197,2419,腕舟状骨骨折
2198,2420,膝关节侧副韧带损伤
2199,2421,眼球穿孔伤
2200,2422,断肢再植
2201,2423,腹壁切口疝
2202,2424,腹膜后脓肿
2203,2425,腹腔脓肿
2204,2426,股疝
2205,2427,慢性阑尾炎
2206,2428,肛门周围癌
2207,2429,黑色素瘤
2208,2430,口腔癌
2209,2431,腮腺混合瘤
2210,2432,神经纤维瘤
2211,2433,星形细胞瘤
2212,2434,咽部乳头状瘤
2213,2435,眼内转移性肿瘤
2214,2436,滴虫性外阴炎
2215,2437,卵巢早衰
2216,2438,细菌性阴道炎
2217,2439,羊水过少
2218,2440,急性播散性脑脊髓炎
2219,2441,巨大儿
2220,2442,尿布疹
2221,2443,手足口病
2222,2444,小儿高热
2223,2446,小儿惊厥
2224,2447,支原体感染
2225,2448,红眼病
2226,2449,急性泪腺炎
2227,2450,色盲
2228,2451,鼻中隔脓肿
2229,2452,耵聍栓塞
2230,2453,耳聋
2231,2454,喉气管瘢痕性狭窄
2232,2455,甲状舌骨囊肿与瘘
2233,2456,慢性鼻炎
2234,2457,慢性干燥性鼻炎
2235,2458,声带息肉
2236,2459,突发性耳聋
2237,2460,先天性耳聋
2238,2462,咽部结核
2239,2463,咽旁间隙感染
2240,2464,咽异感症
2241,2465,地图舌
2242,2466,颌下间隙感染
2243,2467,舌下腺囊肿
2244,2468,包茎过长
2245,2469,包皮过长
2246,2470,不射精症
2247,2471,睾丸炎
2248,2472,精囊炎
2249,2473,男性生殖器畸形
2250,2474,男性生殖器外伤
2251,2475,少精子症
2252,2476,死精症
2253,2480,巨细胞病毒感染
2254,2481,森林脑炎
2255,2482,瘢痕疙瘩
2256,2483,剥脱性角质松解症
2257,2484,虫咬皮炎
2258,2485,单纯糠疹
2259,2486,多汗症
2260,2487,红皮病
2261,2488,灰指甲
2262,2489,肌注硬结感染
2263,2490,激素依赖性皮炎
2264,2491,急性蜂窝组织炎
2265,2492,甲营养不良
2266,2493,脚气
2267,2494,结节性红斑
2268,2495,立克次体病
2269,2496,连续性肢端皮炎
2270,2497,人蠕形螨病
2271,2498,色素紫癜性皮炎
2272,2499,手足皲裂
2273,2500,太田痣
2274,2501,脱发
2275,2503,腋臭
2276,2504,异位性皮炎
2277,2505,疣状表皮发育不良
2278,2506,鱼鳞病
2279,2508,性高潮障碍
2280,2509,分裂情感性精神病
2281,2510,甲状腺功能亢进伴发的精神障碍
2282,2511,旅途精神病
2283,2512,神经性贪食症
2284,2513,妄想症
2285,2514,性兴奋障碍
2286,2515,性冷淡
2287,2516,谵妄综合征
2288,2517,中暑
2289,2518,甲型H1N1流感
2290,2519,鼻/鼻型T/NK细胞淋巴瘤
2291,2520,大咯血
2292,2521,单纯性肺嗜酸性粒细胞浸润症
2293,2523,弯曲菌肠炎
2294,2524,新生儿中毒性红斑
2295,2525,小儿多发性内分泌腺瘤Ⅱ型
2296,2526,小儿肥胖通气不良综合征
2297,2527,心源性休克
2298,2528,氨基酸代谢病
2299,2529,B链球菌群感染
2300,2530,巴斯德菌肺炎
2301,2531,半月板损伤
2302,2532,扁平苔藓
2303,2533,便血
2304,2534,肠病原性大肠埃希杆菌感染
2305,2535,肠气囊肿
2306,2536,肠侵袭性大肠埃希杆菌感染
2307,2537,肠系膜上动脉综合征
2308,2539,大网膜粘连综合征
2309,2540,第一掌骨基部骨折
2310,2541,多发性一过性白点综合征
2311,2542,小儿热带嗜酸性粒细胞增多症
2312,2543,常现丝虫病
2313,2544,膀胱鳞状细胞癌
2314,2545,丛状血管瘤
2315,2546,多发性硬化伴发的葡萄膜炎
2316,2547,多发内生软骨瘤病
2317,2548,大肠埃希杆菌肺炎
2318,2549,单纯性乳腺增生症
2319,2550,低血糖综合征
2320,2551,盖氏骨折
2321,2552,慢性淋巴细胞白血病
2322,2553,白细胞葡萄糖-6-磷酸脱氢酶缺乏症
2323,2554,白塞病伴发的精神障碍
2324,2555,迟发性皮肤卟啉病
2325,2556,淀粉样变病的胃肠道表现
2326,2557,高尿酸血症肾病
2327,2558,食物过敏性哮喘
2328,2559,薄肾小球基底膜病
2329,2560,创伤性心源性溶血性贫血
2330,2562,胆石性肠梗阻
2331,2563,穿透性角膜移植术所致青光眼
2332,2565,髌腱断裂
2333,2566,髌骨不稳定
2334,2567,鼻红粒病
2335,2568,尺桡骨骨干双骨折
2336,2569,成人T细胞白血病
2337,2570,创伤窒息综合征
2338,2571,尺管综合征
2339,2572,对苯二胺皮炎
2340,2573,点状内层脉络膜病变
2341,2574,单侧肾缺如
2342,2575,骶尾部畸胎瘤
2343,2576,脊柱脊髓伤
2344,2577,泄殖腔外翻
2345,2578,先天性毛细血管扩张性大理石样皮肤
2346,2579,先天性高位肩胛
2347,2580,先天自愈性朗格汉斯组织细胞增生症
2348,2581,先天性结肠狭窄和闭锁
2349,2582,鼻窦鳞状细胞癌的眼部病变
2350,2583,创伤性气管及主支气管损伤
2351,2584,创伤性膈疝
2352,2585,冻伤
2353,2586,败血症
2354,2587,痴呆
2355,2588,单发性毛鞘瘤
2356,2589,高免疫球蛋白E综合征
2357,2590,汞皮炎
2358,2591,持续性枕后位难产
2359,2592,支原体尿路感染
2360,2593,伴有脂肪瘤样痣的褶皱皮肤
2361,2594,玻璃纤维引起的皮肤病
2362,2595,玻璃体积血
2363,2596,爆裂性眼眶骨折
2364,2597,大疱性表皮松解
2365,2598,鼻孢子虫病
2366,2599,白喉性心肌炎
2367,2600,全面性发作
2368,2602,双胎妊娠
2369,2603,舌骨骨折
2370,2604,不随意运动
2371,2605,巴雷特食管
2372,2606,丹吉尔病
2373,2607,单纯疱疹
2374,2608,大网膜囊肿
2375,2609,藏毛性疾病
2376,2610,抽搐与惊厥
2377,2611,路易体痴呆
2378,2612,额颞痴呆
2379,2613,盆底综合征
2380,2614,脱发性毛囊炎
2381,2615,丑胎
2382,2616,多发脑梗死性痴呆
2383,2617,焦油性黑变病
2384,2618,继发性白血病
2385,2619,口臭
2386,2620,脑型肺吸虫病
2387,2621,神经根型颈椎病
2388,2622,神经性厌食症与神经性贪食症
2389,2623,微病毒B19感染性风湿病
2390,2624,胸、腰椎爆裂骨折
2391,2625,毒性结节性甲状腺肿
2392,2626,钝挫伤
2393,2627,分裂情感性障碍
2394,2628,多肌腱末端病
2395,2629,多毛状小阴唇
2396,2631,恶性雀斑样痣
2397,2632,恶性小汗腺汗孔瘤
2398,2633,鄂木斯克出血热
2399,2635,耳鼻咽喉创伤
2400,2636,分水岭区脑梗死
2401,2638,Fuchs角膜内皮营养不良
2402,2639,反应性组织细胞增多症
2403,2640,非淋球菌性细菌性关节炎
2404,2641,非特异性系统性坏死性小血管炎
2405,2642,肥大性骨关节病
2406,2643,粉刺样痣
2407,2644,风湿病性贫血
2408,2645,腹壁纤维肉瘤
2409,2646,腹部大血管损伤
2410,2647,腹膜后纤维化
2411,2648,腹膜转移癌
2412,2650,高胡萝卜素血症
2413,2651,革兰阳性球菌和革兰阴性杆菌性巩膜炎
2414,2652,格斯特曼综合征
2415,2653,跟骨骨骺骨软骨病
2416,2654,更年期角化症
2417,2655,肱骨上端骨骺分离
2418,2656,阿米巴痢疾
2419,2657,股骨髁上骨折
2420,2658,股骨头骨折
2421,2659,股骨转子间骨折
2422,2660,股神经干性痛
2423,2662,骨恶性淋巴瘤
2424,2663,骨骺点状发育不良
2425,2664,骨良性纤维组织细胞瘤
2426,2665,骨膜软骨瘤
2427,2666,骨纤维肉瘤
2428,2667,骨纤维异样增殖症
2429,2668,骨血管内皮细胞瘤
2430,2669,固定性斜视
2431,2670,腘血管陷迫综合征
2432,2671,寒冷性红斑
2433,2672,汗孔角化病
2434,2673,黑布拉痒疹
2435,2674,红细胞生成性卟啉病
2436,2675,虹膜黑色素瘤
2437,2676,喉气管食管裂
2438,2677,后葡萄膜炎
2439,2678,厚皮性骨膜病
2440,2679,呼吸肌疲劳症
2441,2680,忽略症
2442,2682,化学液体吸入
2443,2684,坏疽性脓皮症
2444,2685,寰枢椎脱位
2445,2686,寰椎沟环畸形
2446,2688,会阴疝
2447,2689,惠普尔病
2448,2690,火激红斑
2449,2691,获得性循环抗凝物质增多症
2450,2692,肌肉肌腱单位的急性损伤
2451,2694,积乳囊肿
2452,2695,基底细胞癌
2453,2696,吉特林综合征
2454,2697,急性横贯性脊髓炎
2455,2698,急性化脓性脑膜炎
2456,2699,急性化脓性胃炎
2457,2700,急性酒中毒
2458,2702,急性淋巴细胞白血病
2459,2703,急性咽炎
2460,2704,急性硬脑膜下血肿
2461,2705,脊髓分裂症
2462,2706,脊椎化脓性骨髓炎
2463,2707,假麦格综合征
2464,2708,假性肠梗阻
2465,2709,肩峰下滑囊炎
2466,2710,肩关节周围炎
2467,2711,肩锁关节脱位
2468,2712,埃可病毒疹
2469,2713,腱病
2470,2714,浆细胞白血病
2471,2715,浆细胞性唇炎
2472,2716,胶样粟丘疹
2473,2717,角膜基质炎
2474,2718,结缔组织痣
2475,2719,结节性甲状腺肿
2476,2720,进行性核上性麻痹
2477,2721,晶状体蛋白过敏性青光眼
2478,2724,颈淋巴结结核
2479,2725,颈椎半椎体畸形
2480,2726,颈椎间盘突出症
2481,2727,颈椎椎管狭窄症
2482,2728,胫骨平台骨折
2483,2729,胫前黏液水肿
2484,2730,静脉曲张综合征
2485,2731,局限性胸膜间皮瘤
2486,2732,巨细胞病毒性肺炎
2487,2734,开放性气胸
2488,2735,埃博拉病毒病
2489,2736,堪萨斯分枝杆菌感染
2490,2737,口周皮炎
2491,2738,库鲁病
2492,2739,髋臼骨折
2493,2740,眶内海绵状血管瘤
2494,2741,溃疡分枝杆菌感染
2495,2742,莱姆病性巩膜炎
2496,2743,老年期抑郁症
2497,2745,老人腹股沟斜疝
2498,2746,泪囊炎
2499,2748,里尔黑变病
2500,2749,立克次体痘
2501,2750,利斯特菌脑膜炎
2502,2751,门静脉高压
2503,2752,镰状细胞贫血
2504,2753,链杆菌病
2505,2754,良性淋巴上皮病
2506,2755,颅底凹陷症
2507,2756,颅骨骨折
2508,2758,颅内低压综合征
2509,2759,颅内高压综合征
2510,2760,颅中窝脑膜瘤
2511,2761,旅行者腹泻
2512,2762,Marie-Bamberger综合征
2513,2763,麻痹性肠梗阻
2514,2764,麻风
2515,2765,麦收皮炎
2516,2766,脉络膜缺血
2517,2767,脉络膜转移癌
2518,2768,慢性化脓性胸膜炎
2519,2769,慢性进行性眼外肌麻痹
2520,2770,慢性乳头状溃疡性脓皮病
2521,2772,慢性自律性房性心动过速
2522,2773,毛发腺瘤
2523,2774,门静脉海绵样变
2524,2775,迷走神经损伤
2525,2776,面肌瘫痪
2526,2777,面瘫
2527,2778,埃及血吸虫病
2528,2779,拇指掌指关节尺侧侧副韧带损伤
2529,2781,内脏动脉慢性闭塞
2530,2782,奈瑟卡他球菌肺炎
2531,2783,男性乳腺癌
2532,2784,男性生殖系结核
2533,2785,男性特纳综合征
2534,2786,男子乳腺发育
2535,2787,脑室内脑膜瘤
2536,2788,脑外伤伴发的精神障碍
2537,2789,年龄相关性白内障
2538,2791,镍及其化合物引起的皮肤病
2539,2792,牛带绦虫病
2540,2793,脓毒性休克
2541,2794,脓疱性细菌疹
2542,2795,诺瓦克病毒性胃肠炎
2543,2796,膀胱尿道异物
2544,2797,膀胱腺癌
2545,2798,反应性关节炎
2546,2799,疱疹样脓疱病
2547,2800,皮肤平滑肌瘤
2548,2801,皮炎芽生菌
2549,2802,皮脂囊肿病
2550,2803,皮脂腺上皮瘤
2551,2804,脾脏原发性恶性肿瘤
2552,2805,偏执状态
2553,2806,平滑肌错构瘤
2554,2807,匍行性血管瘤
2555,2808,葡萄球菌肺炎
2556,2809,葡萄球菌性食物中毒
2557,2810,葡萄球菌中毒性休克综合征
2558,2811,Q热肺炎
2559,2812,脐尿管瘘
2560,2813,脐膨出
2561,2814,脐膨出-巨舌-巨体综合征
2562,2815,髂腹股沟神经干痛
2563,2816,前房积血与青光眼
2564,2817,前庭神经元炎
2565,2819,嵌杯样病毒胃肠炎
2566,2820,强直性脊柱炎及其伴发的葡萄膜炎
2567,2821,切口疝
2568,2822,青霉病
2569,2823,大汗腺癌
2570,2824,球形肺炎
2571,2825,屈光参差
2572,2828,醛固酮缺乏症
2573,2829,纤维化综合征
2574,2830,Rh血型不合
2575,2831,人工关节置换术后关节感染
2576,2832,人乳头瘤病毒感染
2577,2833,融合性网状乳头瘤病
2578,2834,乳房猪囊尾蚴病
2579,2835,乳糜腹
2580,2836,乳头皲裂
2581,2837,乳头状小汗腺腺瘤
2582,2838,乳腺湿疹样癌
2583,2839,乳腺脂肪肉瘤
2584,2840,乳溢-闭经综合征
2585,2841,弱智
2586,2842,Ⅳ型肾小管性酸中毒
2587,2843,鳃裂囊肿和瘘管
2588,2844,色素沉着绒毛结节性滑膜炎
2589,2845,色素失调症
2590,2847,上皮样血管内皮细胞瘤
2591,2849,少枝胶质细胞瘤及间变少枝胶质细胞瘤
2592,2850,舌下神经损伤
2593,2852,社会获得性肺炎
2594,2853,砷化氢引起的溶血性贫血
2595,2854,神经莱姆病
2596,2855,神经肽性肢端感觉异常
2597,2857,神经纤维瘤病
2598,2858,神经性肌强直
2599,2859,神经源性角膜炎
2600,2860,肾皮质化脓性感染
2601,2861,肾盏憩室
2602,2862,生长期脱发
2603,2863,石棉肺
2604,2864,食管源性胸痛
2605,2865,视神经脊髓炎
2606,2866,室管膜肿瘤
2607,2867,嗜酸粒细胞增多症
2608,2868,嗜酸性粒细胞白血病
2609,2869,嗜血流感杆菌的皮肤感染
2610,2870,手部屈指肌腱损伤
2611,2871,手指屈肌腱鞘炎
2612,2872,书写痉挛
2613,2874,斯蒂尔病
2614,2876,瘫痪
2615,2877,特发性股骨头坏死
2616,2878,特发性黄斑部前膜
2617,2879,特发性面神经瘫痪
2618,2880,疼痛性眼肌麻痹
2619,2881,体癣
2620,2882,头皮糠疹
2621,2883,透析性骨关节病
2622,2884,土肥对称性肢端色素沉着症
2623,2885,吞入异物
2624,2886,B疱疹病毒感染
2625,2887,Whitfield硬红斑
2626,2888,外伤相关性青光眼
2627,2889,外伤性胆管损伤
2628,2890,外伤性腹膜后出血或血肿
2629,2891,外伤性脑积水
2630,2892,外伤性脂肪坏死
2631,2893,外阴表皮内瘤变
2632,2894,外阴瘙痒症
2633,2895,外源性变应性肺泡炎
2634,2896,网膜扭转
2635,2897,纹状体黑质变性
2636,2898,无菌性肋软骨炎
2637,2899,X联锁鱼鳞病
2638,2900,全身性红斑狼疮
2639,2901,细菌性角膜炎
2640,2902,下部附加前根脊髓动脉缺血症候群
2641,2903,下颌下间隙感染
2642,2904,先天性白血病
2643,2905,先天性肠旋转不良
2644,2906,先天性尺桡骨性连接
2645,2908,先天性胆管囊状扩张
2646,2909,埃布斯坦综合征
2647,2911,先天性冠状动脉瘘
2648,2912,先天性红细胞生成异常性贫血
2649,2913,先天性静脉畸形肢体肥大综合征
2650,2914,先天性髋关节脱位
2651,2915,先天性卵巢发育不全
2652,2916,先天性肾病综合征
2653,2917,先天性十二指肠闭锁
2654,2918,先天性视网膜劈裂症
2655,2919,先天性胃壁肌层缺损
2656,2920,先天性小眼球合并眼眶囊肿
2657,2921,先天性血管瘤
2658,2922,先天性远端尺桡关节半脱位
2659,2923,先天性跖骨内收畸形
2660,2925,纤维毛囊瘤
2661,2926,纤维性骨炎
2662,2927,腺性唇炎
2663,2929,小肠纤维瘤
2664,2930,小儿急性呼吸窘迫综合征
2665,2931,小儿食管化学性烧伤
2666,2932,小脑扁桃体下疝畸形
2667,2933,新生儿低镁血症
2668,2934,新生儿流行性腹泻
2669,2935,新生儿脓疱疮
2670,2936,猩红热样红斑
2671,2937,性心理障碍
2672,2938,癣菌疹
2673,2939,血管畸形引起的吞咽困难
2674,2940,血管内乳头状血管内皮细胞瘤
2675,2941,血管神经性水肿
2676,2942,血管纤维瘤
2677,2943,雅司病
2678,2944,咽囊炎
2679,2945,言语和语言发育障碍
2680,2946,眼睑皮脂腺癌
2681,2947,眼球后退综合征
2682,2948,眼球内炎
2683,2949,眼球运动障碍
2684,2950,腰部峡部崩裂和脊椎滑脱
2685,2951,腰椎退变性小关节损伤性关节炎
2686,2952,药物导致的肺部疾病
2687,2953,腋毛癣菌病
2688,2955,衣原体淋巴肉芽肿
2689,2956,胰岛素抵抗与代谢综合征
2690,2957,遗传性出血性毛细血管扩张
2691,2958,乙状结肠间疝
2692,2959,异染性脑白质营养不良
2693,2960,弗郎西丝菌肺炎
2694,2961,异源内分泌综合征
2695,2962,阴部鲍恩样丘疹病
2696,2963,阴道粒细胞肉瘤
2697,2964,阴道美丽筒线虫病
2698,2965,阴茎阴囊象皮肿
2699,2966,阴茎折断
2700,2967,银屑病关节炎及其伴发的葡萄膜炎
2701,2968,隐斜
2702,2969,婴儿成神经细胞瘤
2703,2970,婴儿痤疮
2704,2972,婴儿期短暂性低丙球蛋白血症
2705,2973,婴儿青铜综合征
2706,2974,婴幼儿外阴阴道炎
2707,2975,硬脑膜外脓肿
2708,2976,硬肿症
2709,2977,尤因肉瘤
2710,2978,疣状癌
2711,2979,疣状角化不良病
2712,2980,幼年型类风湿性关节炎
