id,name
2030,先天性小喉
2031,先天性后鼻孔闭锁
2032,先天性喉蹼
2033,先天性喉喘鸣
2034,先天性鼻咽部狭窄及闭锁
2035,先天性鼻部皮样囊肿及瘘管
2036,先天性喉闭锁
2037,咽部异感症
2038,硬脑膜外和硬脑膜下脓肿
2039,咽血管畸形
2040,咽肌痉挛
2041,咽后壁憩室
2042,咽鼓管阻塞
2043,咽鼓管异常开放症
2044,咽侧壁憩室
2045,咽部硬结病
2046,咽部异物
2047,咽部麻风
2048,咽部狼疮
2049,咽部创伤
2050,咽部瘢痕狭窄
2051,咽角化症
2052,咽后脓肿
2053,咽旁脓肿
2054,咽白喉
2055,中耳气压伤
2056,噪声性耳聋
2057,中毒性眩晕
2058,扁平苔癣
2059,边缘性龈炎
2060,变应性口炎
2061,唇裂
2062,创伤性口炎
2063,唇病
2064,齿状突发育畸形
2065,多形红斑
2066,单纯性牙周炎
2067,腭裂
2068,肥大性龈炎
2069,氟骨症
2070,氟牙症
2071,根尖周病
2072,红斑
2073,坏死性龈口炎
2074,颌面部放线菌病
2075,颌周蜂窝织炎
2076,颌骨囊肿
2077,后牙反合
2078,颌骨癌
2079,急性颌骨骨髓炎
2080,甲状舌管囊肿与鳃裂囊肿
2081,急性化脓性腮腺炎
2082,颊间隙感染
2083,结核性溃疡
2084,口底多间隙感染
2085,口腔溃疡
2086,口腔扁平苔藓
2087,口腔单纯性疱疹
2088,口腔白斑病
2089,口腔念珠菌病
2090,颏下间隙感染
2091,眶下间隙感染
2092,开合
2093,口腔颌面部皮样、表皮样囊肿
2094,口腔颌面部软组织损伤
2095,膜性口炎
2096,磨损
2097,毛舌
2098,慢性上颌窦炎
2099,慢性筛窦炎
2100,慢性化脓性腮腺炎
2101,颞下颌关节紊乱综合征
2102,颞下间隙感染
2103,颞间隙感染
2104,颞骨岩部炎
2105,前牙反合
2106,青少年牙周炎
2107,龋齿
2108,前牙深覆盖
2109,舌甲状腺
2110,舌白斑
2111,锁合
2112,双颌前突
2113,深覆合
2114,舌下间隙感染
2115,上颌前突
2116,舌病
2117,四环素牙
2118,上颌后缩
2119,天疱疮
2120,楔状缺损
2121,下颌后缩
2122,下颌下隙感染
2123,牙周病
2124,牙周萎缩
2125,牙外伤
2126,牙列拥挤
2127,牙列稀疏
2128,牙髓病
2129,颜面部疖痈
2130,牙隐裂
2131,牙折
2132,遗传性乳光牙
2133,药物性牙龈增生
2134,釉质发育不全
2135,牙齿感觉过敏症
2136,咬肌间隙感染
2137,翼下颌间隙感染
2138,智齿冠周炎
2139,肝硬化男性性功能减弱综合征
2140,淋病合并症前列腺炎
2141,淋病合并症精囊炎
2142,良性前列腺增生
2143,慢性细菌性前列腺炎
2144,男性不育症
2145,男性更年期综合症
2146,尿道与阴茎结核
2147,性欲亢进
2148,小阴茎
2149,阳痿
2150,早泄
2151,埃里希体病
2152,艾滋病
2153,病毒性肝炎
2154,包虫病
2155,巴尔通体病
2156,布氏杆菌病
2157,布鲁菌病
2158,孢子丝菌病
2159,肠道蛔虫
2160,传染性脓疱病
2161,传染性红斑
2162,传染性软疣
2163,传染性单核细胞增多
2164,传染性湿疹样皮炎
2165,单纯性疱疹
2166,带状疱疹
2167,地方性斑疹伤寒
2168,登革热
2169,单纯疱疹病毒感染症
2170,二期梅毒
2171,放线菌病
2172,副球孢子菌病
2173,风疹
2174,肺结核
2175,肺吸虫病
2176,钩端螺旋体病
2177,回归热
2178,混合性厌氧菌感染
2179,黄热病
2180,黑热病
2181,霍乱
2182,假单胞菌感染
2183,姜片虫病
2184,尖锐湿疣
2185,柯萨奇病毒和埃可病毒感染
2186,狂犬病
2187,口蹄病
2188,淋病
2189,利斯特菌病
2190,类鼻疽
2191,流行性脑脊髓膜炎
2192,流行性乙型脑炎
2193,流行性斑疹伤寒
2194,莱姆病
2195,慢性腹泻
2196,脑血吸虫病
2197,囊虫病
2198,疟疾
2199,诺卡放线菌病
2200,皮肤念珠菌病
2201,葡萄球菌感染
2202,全身性念珠菌病
2203,潜伏梅毒
2204,Q热
2205,肉毒中毒
2206,溶组织内阿米巴病
2207,软下疳
2208,生殖器疱疹
2209,伤寒
2210,三期梅毒
2211,丝虫病
2212,伤寒与副伤寒
2213,水痘
2214,鼠疫
2215,绦虫病
2216,天花
2217,炭疽病
2218,头癣
2219,兔热病
2220,弯曲菌感染
2221,弯曲菌性肠炎
2222,先天性巨细胞包涵体病
2223,血吸虫病
2224,猩红热
2225,旋毛虫病
2226,新疆出血热
2227,衣原体感染症
2228,厌氧菌感染
2229,隐球菌病
2230,芽生菌病
2231,异尖线吸虫蚴移行症
2232,阴虱病
2233,一期梅毒
2234,医院内感染
2235,恙虫病
2236,羊痘
2237,隐孢子虫病
2238,组织胞浆菌病
2239,中间型链球菌感染
2240,着色真菌病
2241,足菌肿
2242,战壕热
2243,真菌过敏症
2244,自由生活阿米巴感染
2245,志贺菌病
2246,剥脱性皮炎型药疹
2247,扁平疣
2248,白癜风
2249,白发症
2250,斑秃
2251,藏毛囊肿
2252,痤疮
2253,大疱性类天疱疮
2254,丹毒
2255,多形性日光疹
2256,冻疮
2257,鹅掌风
2258,蜂螫伤
2259,蜂窝织炎
2260,痱子
2261,副牛痘
2262,光感型药疹
2263,固定性药疹
2264,花斑癣
2265,黄褐斑
2266,核黄素缺乏病
2267,结核性苔藓
2268,急性脓肿
2269,甲癣
2270,甲沟炎
2271,接触性皮炎
2272,疥疮
2273,毛发红糠疹
2274,毛发上皮瘤
2275,面部粟粒性狼疮
2276,麻疹样红斑型药疹
2277,玫瑰糠疹
2278,毛囊炎
2279,麻风病
2280,麻疹
2281,女子颜面黑变病
2282,脓肿
2283,脓疱疮
2284,牛皮癣
2285,皮样囊肿
2286,葡萄球菌性烫伤样皮肤综合征
2287,疱疹样湿疹
2288,全身化脓性感染
2289,褥疮
2290,神经性皮炎
2291,瘙痒症
2292,晒伤
2293,手足癣
2294,湿疹
2295,深脓疱病
2296,色素性荨麻疹
2297,秃头
2298,荨麻疹型药疹
2299,荨麻疹和血管性水肿
2300,荨麻疹性血管炎
2301,荨麻疹
2302,银屑病
2303,药疹
2304,疣
2305,原发性皮肤淀粉样变性
2306,痒疹
2307,硬红斑
2308,脂溢性皮炎
2309,职业黑变病
2310,中毒性坏死性表皮松解型药疹
2311,着色芽生菌病和暗色丝孢霉病
2312,腹股沟肉芽肿
2313,梅毒
2314,性病性淋巴肉芽肿
2315,阿尔采末病
2316,阿斯伯格综合症
2317,抽动障碍
2318,多发脑梗塞性精神障碍
2319,癫痫伴发的精神障碍
2320,儿童期精神障碍及精神发育迟缓
2321,反应性精神病
2322,精神活性物质所致精神障碍
2323,急性应激反应
2324,焦虑症
2325,记忆障碍
2326,精神分裂症
2327,酒精所致精神障碍
2328,甲状腺功能减退伴发的精神障碍
2329,恐缩症
2330,窥阴癖
2331,恐怖性焦虑障碍
2332,恐怖症
2333,恋物癖
2334,露阴癖
2335,老年期抑郁障碍
2336,脑外伤所致精神障碍
2337,偏执性精神障碍
2338,气功所致精神障碍
2339,情感障碍
2340,强迫症
2341,强迫性障碍
2342,躯体疾病伴发的精神障碍
2343,人格障碍
2344,神经发育迟滞
2345,失眠症
2346,神经性厌食症
2347,嗜睡症
2348,系统性红斑狼疮所致精神病
2349,性障碍
2350,性欲减退
2351,遗忘综合征
2352,应激反应及适应障碍
2353,抑郁症
2354,抑郁性神经症
2355,异性装扮癖
2356,癔球症
2357,癔症
2358,疑病症
2359,谵妄综合征及有关疾病
2360,苯丙胺中毒
2361,苯海拉明中毒
2362,颠茄碱类植物药物中毒
2363,毒蛇咬伤
2364,对乙酰氨基酚中毒
2365,II型肾小管性酸中毒
2366,高原适应不全症
2367,河豚毒素中毒
2368,急性硫化氢中毒
2369,麻黄碱中毒
2370,马桑果中毒
2371,曼陀罗中毒
2372,锰中毒
2373,灭虫灵中毒
2374,木薯中毒
2375,慢性铅中毒
2376,棉子中毒
2377,拟除虫菊类农药中毒
2378,体温过低
2379,中暑痉挛
2380,中毒性休克综合征
2381,病毒性肺炎
2382,疱疹性咽峡炎
2383,新生儿肺炎
2384,煤气中毒
2385,肺动静脉瘤
2386,胆囊息肉
2387,放射病
2388,非酒精性脂肪肝病
2389,壶腹周围癌
2390,黄曲霉素中毒
2391,十二指肠损伤
2392,十二指肠淤积症
2393,特发性胃肠道嗜酸性细胞浸润综合征
2394,萎缩性胃炎
2395,挤压综合征
2396,尿毒症
2397,肾结石
2398,肾移植
2399,先天性肾上腺皮质增生症
2400,癫痫
2401,多发梗塞性痴呆
2402,红斑性肢痛症
2403,进行性延髓麻痹
2404,三叉神经痛
2405,多毛症
2406,戈谢病
2407,巨人症
2408,淋巴瘤
2409,慢性肾上腺皮质功能减退症
2410,糖原累积病
2411,性早熟
2412,胰岛功能性β细胞瘤
2413,急性骨髓性白血病
2414,气性坏疽病
2415,纤维肌痛综合症
2416,弓形体脑病
2417,胶质细胞瘤
2418,眶脑膜瘤
2419,脑瘤
2420,脑栓塞
2421,小脑扁桃体下疝
2422,输精管堵塞
2423,睾丸下降不全
2424,肛膜闭锁
2425,先天性肛门直肠狭窄
2426,肱骨外髁颈骨折
2427,骨质增生
2428,桡骨干下1/3骨折合并下尺桡关节脱位
2429,桡神经损伤
2430,十字韧带损伤
2431,手部肌腱损伤
2432,腕舟状骨骨折
2433,膝关节侧副韧带损伤
2434,眼球穿孔伤
2435,断肢再植
2436,腹壁切口疝
2437,腹膜后脓肿
2438,腹腔脓肿
2439,股疝
2440,慢性阑尾炎
2441,肛门周围癌
2442,黑色素瘤
2443,口腔癌
2444,腮腺混合瘤
2445,神经纤维瘤
2446,星形细胞瘤
2447,咽部乳头状瘤
2448,眼内转移性肿瘤
2449,滴虫性外阴炎
2450,卵巢早衰
2451,细菌性阴道炎
2452,羊水过少
2453,急性播散性脑脊髓炎
2454,巨大儿
2455,尿布疹
2456,手足口病
2457,小儿高热
2458,小儿急性阑尾炎
2459,小儿惊厥
2460,支原体感染
2461,红眼病
2462,急性泪腺炎
2463,色盲
2464,鼻中隔脓肿
2465,耵聍栓塞
2466,耳聋
2467,喉气管瘢痕性狭窄
2468,甲状舌骨囊肿与瘘
2469,慢性鼻炎
2470,慢性干燥性鼻炎
2471,声带息肉
2472,突发性耳聋
2473,先天性耳聋
2474,先天性喉裂
2475,咽部结核
2476,咽旁间隙感染
2477,咽异感症
2478,地图舌
2479,颌下间隙感染
2480,舌下腺囊肿
2481,包茎过长
2482,包皮过长
2483,不射精症
2484,睾丸炎
2485,精囊炎
2486,男性生殖器畸形
2487,男性生殖器外伤
2488,少精子症
2489,死精症
2490,无精症
2491,阴囊湿疹
2492,肝吸虫病
2493,巨细胞病毒感染
2494,森林脑炎
2495,瘢痕疙瘩
2496,剥脱性角质松解症
2497,虫咬皮炎
2498,单纯糠疹
2499,多汗症
2500,红皮病
2501,灰指甲
2502,肌注硬结感染
2503,激素依赖性皮炎
2504,急性蜂窝组织炎
2505,甲营养不良
2506,脚气
2507,结节性红斑
2508,立克次体病
2509,连续性肢端皮炎
2510,人蠕形螨病
2511,色素紫癜性皮炎
2512,手足皲裂
2513,太田痣
2514,脱发
2515,药物性皮炎
2516,腋臭
2517,异位性皮炎
2518,疣状表皮发育不良
2519,鱼鳞病
2520,跖疣
2521,性高潮障碍
2522,分裂情感性精神病
2523,甲状腺功能亢进伴发的精神障碍
2524,旅途精神病
2525,神经性贪食症
2526,妄想症
2527,性兴奋障碍
2528,性冷淡
2529,谵妄综合征
2530,中暑
2531,甲型H1N1流感
2532,鼻/鼻型T/NK细胞淋巴瘤
2533,大咯血
2534,单纯性肺嗜酸性粒细胞浸润症
2535,感染性腹主动脉瘤
2536,弯曲菌肠炎
2537,新生儿中毒性红斑
2538,小儿多发性内分泌腺瘤Ⅱ型
2539,小儿肥胖通气不良综合征
2540,心源性休克
2541,氨基酸代谢病
2542,B链球菌群感染
2543,巴斯德菌肺炎
2544,半月板损伤
2545,扁平苔藓
2546,便血
2547,肠病原性大肠埃希杆菌感染
2548,肠气囊肿
2549,肠侵袭性大肠埃希杆菌感染
2550,肠系膜上动脉综合征
2551,肠系膜上动脉血栓形成
2552,大网膜粘连综合征
2553,第一掌骨基部骨折
2554,多发性一过性白点综合征
2555,小儿热带嗜酸性粒细胞增多症
2556,常现丝虫病
2557,膀胱鳞状细胞癌
2558,丛状血管瘤
2559,多发性硬化伴发的葡萄膜炎
2560,多发内生软骨瘤病
2561,大肠埃希杆菌肺炎
2562,单纯性乳腺增生症
2563,低血糖综合征
2564,盖氏骨折
2565,慢性淋巴细胞白血病
2566,白细胞葡萄糖-6-磷酸脱氢酶缺乏症
2567,白塞病伴发的精神障碍
2568,迟发性皮肤卟啉病
2569,淀粉样变病的胃肠道表现
2570,高尿酸血症肾病
2571,食物过敏性哮喘
2572,薄肾小球基底膜病
2573,创伤性心源性溶血性贫血
2574,短膜壳绦虫病
2575,胆石性肠梗阻
2576,穿透性角膜移植术所致青光眼
2577,腹股沟直疝
2578,髌腱断裂
2579,髌骨不稳定
2580,鼻红粒病
2581,尺桡骨骨干双骨折
2582,成人T细胞白血病
2583,创伤窒息综合征
2584,骶尾部畸胎瘤
2585,脊柱脊髓伤
2586,泄殖腔外翻
2587,先天性毛细血管扩张性大理石样皮肤
2588,先天性高位肩胛
2589,先天自愈性朗格汉斯组织细胞增生症
2590,先天性结肠狭窄和闭锁
2591,鼻窦鳞状细胞癌的眼部病变
2592,创伤性气管及主支气管损伤
2593,创伤性膈疝
2594,冻伤
2595,败血症
2596,痴呆
2597,单发性毛鞘瘤
2598,高免疫球蛋白E综合征
2599,汞皮炎
2600,持续性枕后位难产
2601,支原体尿路感染
2602,伴有脂肪瘤样痣的褶皱皮肤
2603,玻璃纤维引起的皮肤病
2604,玻璃体积血
2605,爆裂性眼眶骨折
2606,大疱性表皮松解
2607,鼻孢子虫病
2608,白喉性心肌炎
2609,全面性发作
2610,灼痛
2611,双胎妊娠
2612,舌骨骨折
2613,不随意运动
2614,巴雷特食管
2615,丹吉尔病
2616,单纯疱疹
2617,大网膜囊肿
2618,藏毛性疾病
2619,抽搐与惊厥
2620,路易体痴呆
2621,额颞痴呆
2622,盆底综合征
2623,脱发性毛囊炎
2624,丑胎
2625,多发脑梗死性痴呆
2626,焦油性黑变病
2627,继发性白血病
2628,口臭
2629,脑型肺吸虫病
2630,神经根型颈椎病
2631,神经性厌食症与神经性贪食症
2632,微病毒B19感染性风湿病
2633,胸、腰椎爆裂骨折
2634,毒性结节性甲状腺肿
2635,钝挫伤
2636,分裂情感性障碍
2637,多肌腱末端病
2638,多毛状小阴唇
2639,多重肺部感染
2640,恶性雀斑样痣
2641,恶性小汗腺汗孔瘤
2642,鄂木斯克出血热
2643,颚口线虫病
2644,耳鼻咽喉创伤
2645,分水岭区脑梗死
2646,二糖酶缺乏症
2647,Fuchs角膜内皮营养不良
2648,反应性组织细胞增多症
2649,非淋球菌性细菌性关节炎
2650,非特异性系统性坏死性小血管炎
2651,肥大性骨关节病
2652,粉刺样痣
2653,风湿病性贫血
2654,腹壁纤维肉瘤
2655,腹部大血管损伤
2656,腹膜后纤维化
2657,腹膜转移癌
2658,腹腔肺吸虫病
2659,高胡萝卜素血症
2660,革兰阳性球菌和革兰阴性杆菌性巩膜炎
2661,格斯特曼综合征
2662,跟骨骨骺骨软骨病
2663,更年期角化症
2664,肱骨上端骨骺分离
2665,阿米巴痢疾
2666,股骨髁上骨折
2667,股骨头骨折
2668,股骨转子间骨折
2669,股神经干性痛
2670,骨产道异常性难产
2671,骨恶性淋巴瘤
2672,骨骺点状发育不良
2673,骨良性纤维组织细胞瘤
2674,骨膜软骨瘤
2675,骨纤维肉瘤
2676,骨纤维异样增殖症
2677,骨血管内皮细胞瘤
2678,固定性斜视
2679,腘血管陷迫综合征
2680,寒冷性红斑
2681,汗孔角化病
2682,黑布拉痒疹
2683,红细胞生成性卟啉病
2684,虹膜黑色素瘤
2685,喉气管食管裂
2686,后葡萄膜炎
2687,厚皮性骨膜病
2688,呼吸肌疲劳症
2689,忽略症
2690,滑石粉尘肺
2691,化学液体吸入
2692,踝关节软骨损伤
2693,坏疽性脓皮症
2694,寰枢椎脱位
2695,寰椎沟环畸形
2696,埃莱尔-当洛综合征
2697,会阴疝
2698,惠普尔病
2699,火激红斑
2700,获得性循环抗凝物质增多症
2701,肌肉肌腱单位的急性损伤
2702,肌张力障碍综合征
2703,积乳囊肿
2704,基底细胞癌
2705,吉特林综合征
2706,急性横贯性脊髓炎
2707,急性化脓性脑膜炎
2708,急性化脓性胃炎
2709,急性酒中毒
2710,急性粒细胞缺乏
2711,急性淋巴细胞白血病
2712,急性咽炎
2713,急性硬脑膜下血肿
2714,脊髓分裂症
2715,脊椎化脓性骨髓炎
2716,假麦格综合征
2717,假性肠梗阻
2718,肩峰下滑囊炎
2719,肩关节周围炎
2720,肩锁关节脱位
2721,埃可病毒疹
2722,腱病
2723,浆细胞白血病
2724,浆细胞性唇炎
2725,胶样粟丘疹
2726,角膜基质炎
2727,结缔组织痣
2728,结节性甲状腺肿
2729,进行性核上性麻痹
2730,晶状体蛋白过敏性青光眼
2731,精索恶性肿瘤
2732,颈部火器性异物
2733,颈淋巴结结核
2734,颈椎半椎体畸形
2735,颈椎间盘突出症
2736,颈椎椎管狭窄症
2737,胫骨平台骨折
2738,胫前黏液水肿
2739,静脉曲张综合征
2740,局限性胸膜间皮瘤
2741,巨细胞病毒性肺炎
2742,Kartagener综合征
2743,开放性气胸
2744,埃博拉病毒病
2745,堪萨斯分枝杆菌感染
2746,口周皮炎
2747,库鲁病
2748,髋臼骨折
2749,眶内海绵状血管瘤
2750,溃疡分枝杆菌感染
2751,莱姆病性巩膜炎
2752,老年期抑郁症
2753,老年性昏迷
2754,老人腹股沟斜疝
2755,泪囊炎
2756,泪腺肉样瘤病
2757,里尔黑变病
2758,立克次体痘
2759,利斯特菌脑膜炎
2760,门静脉高压
2761,镰状细胞贫血
2762,链杆菌病
2763,良性淋巴上皮病
2764,颅底凹陷症
2765,颅骨骨折
2766,颅骨纤维异常增生症
2767,颅内低压综合征
2768,颅内高压综合征
2769,颅中窝脑膜瘤
2770,旅行者腹泻
2771,Marie-Bamberger综合征
2772,麻痹性肠梗阻
2773,麻风
2774,麦收皮炎
2775,脉络膜缺血
2776,脉络膜转移癌
2777,慢性化脓性胸膜炎
2778,慢性进行性眼外肌麻痹
2779,慢性乳头状溃疡性脓皮病
2780,慢性硬脑膜下血肿
2781,慢性自律性房性心动过速
2782,毛发腺瘤
2783,门静脉海绵样变
2784,迷走神经损伤
2785,面肌瘫痪
2786,面瘫
2787,埃及血吸虫病
2788,拇指掌指关节尺侧侧副韧带损伤
2789,内生性软骨瘤
2790,内脏动脉慢性闭塞
2791,奈瑟卡他球菌肺炎
2792,男性乳腺癌
2793,男性生殖系结核
2794,男性特纳综合征
2795,男子乳腺发育
2796,脑室内脑膜瘤
2797,脑外伤伴发的精神障碍
2798,年龄相关性白内障
2799,尿道癌
2800,镍及其化合物引起的皮肤病
2801,牛带绦虫病
2802,脓毒性休克
2803,脓疱性细菌疹
2804,诺瓦克病毒性胃肠炎
2805,膀胱尿道异物
2806,膀胱腺癌
2807,反应性关节炎
2808,疱疹样脓疱病
2809,皮肤平滑肌瘤
2810,皮炎芽生菌
2811,皮脂囊肿病
2812,皮脂腺上皮瘤
2813,脾脏原发性恶性肿瘤
2814,偏执状态
2815,平滑肌错构瘤
2816,匍行性血管瘤
2817,葡萄球菌肺炎
2818,葡萄球菌性食物中毒
2819,葡萄球菌中毒性休克综合征
2820,Q热肺炎
2821,脐尿管瘘
2822,脐膨出
2823,脐膨出-巨舌-巨体综合征
2824,髂腹股沟神经干痛
2825,前房积血与青光眼
2826,前庭神经元炎
2827,轻链病与轻链沉积病
2828,嵌杯样病毒胃肠炎
2829,强直性脊柱炎及其伴发的葡萄膜炎
2830,切口疝
2831,青霉病
2832,大汗腺癌
2833,球形肺炎
2834,屈光参差
2835,躯体感觉障碍
2836,躯体形式障碍
2837,醛固酮缺乏症
2838,纤维化综合征
2839,Rh血型不合
2840,人工关节置换术后关节感染
2841,人乳头瘤病毒感染
2842,融合性网状乳头瘤病
2843,乳房猪囊尾蚴病
2844,乳糜腹
2845,乳头皲裂
2846,乳头状小汗腺腺瘤
2847,乳腺湿疹样癌
2848,乳腺脂肪肉瘤
2849,乳溢-闭经综合征
2850,弱智
2851,Ⅳ型肾小管性酸中毒
2852,鳃裂囊肿和瘘管
2853,色素沉着绒毛结节性滑膜炎
2854,色素失调症
2855,上颈椎不稳症
2856,上皮样血管内皮细胞瘤
2857,上肢深静脉血栓形成
2858,少枝胶质细胞瘤及间变少枝胶质细胞瘤
2859,舌下神经损伤
2860,舌咽神经损伤
2861,社会获得性肺炎
2862,砷化氢引起的溶血性贫血
2863,神经莱姆病
2864,神经肽性肢端感觉异常
2865,神经系统副肿瘤综合征
2866,神经纤维瘤病
2867,神经性肌强直
2868,神经源性角膜炎
2869,肾皮质化脓性感染
2870,肾盏憩室
2871,生长期脱发
2872,石棉肺
2873,食管源性胸痛
2874,视神经脊髓炎
2875,室管膜肿瘤
2876,嗜酸粒细胞增多症
2877,嗜酸性粒细胞白血病
2878,嗜血流感杆菌的皮肤感染
2879,手部屈指肌腱损伤
2880,手指屈肌腱鞘炎
2881,书写痉挛
2882,输血后血小板减少性紫癜
2883,斯蒂尔病
2884,松毛虫性骨关节炎
2885,瘫痪
2886,特发性股骨头坏死
2887,特发性黄斑部前膜
2888,特发性面神经瘫痪
2889,疼痛性眼肌麻痹
2890,体癣
2891,头皮糠疹
2892,透析性骨关节病
2893,土肥对称性肢端色素沉着症
2894,吞入异物
2895,B疱疹病毒感染
2896,Whitfield硬红斑
2897,外伤相关性青光眼
2898,外伤性胆管损伤
2899,外伤性腹膜后出血或血肿
2900,外伤性脑积水
2901,外伤性脂肪坏死
2902,外阴表皮内瘤变
2903,外阴瘙痒症
2904,外源性变应性肺泡炎
2905,网膜扭转
2906,纹状体黑质变性
2907,无菌性肋软骨炎
2908,X联锁鱼鳞病
2909,全身性红斑狼疮
2910,细菌性角膜炎
2911,下部附加前根脊髓动脉缺血症候群
2912,下颌下间隙感染
2913,先天性白血病
2914,先天性肠旋转不良
2915,先天性尺桡骨性连接
2916,先天性纯红细胞再生障碍性贫血
2917,先天性胆管囊状扩张
2918,埃布斯坦综合征
2919,先天性高弓足
2920,先天性冠状动脉瘘
2921,先天性红细胞生成异常性贫血
2922,先天性静脉畸形肢体肥大综合征
2923,先天性髋关节脱位
2924,先天性卵巢发育不全
2925,先天性肾病综合征
2926,先天性十二指肠闭锁
2927,先天性视网膜劈裂症
2928,先天性胃壁肌层缺损
2929,先天性小眼球合并眼眶囊肿
2930,先天性血管瘤
2931,先天性远端尺桡关节半脱位
2932,先天性跖骨内收畸形
2933,纤维肌痛综合征
2934,纤维毛囊瘤
2935,纤维性骨炎
2936,腺性唇炎
2937,相对性红细胞增多症
2938,小肠纤维瘤
2939,小儿急性呼吸窘迫综合征
2940,小儿食管化学性烧伤
2941,小脑扁桃体下疝畸形
2942,新生儿低镁血症
2943,新生儿流行性腹泻
2944,新生儿脓疱疮
2945,猩红热样红斑
2946,性心理障碍
2947,癣菌疹
2948,血管畸形引起的吞咽困难
2949,血管内乳头状血管内皮细胞瘤
2950,血管神经性水肿
2951,血管纤维瘤
2952,雅司病
2953,咽囊炎
2954,言语和语言发育障碍
2955,眼睑皮脂腺癌
2956,眼球后退综合征
2957,眼球内炎
2958,眼球运动障碍
2959,腰部峡部崩裂和脊椎滑脱
2960,腰椎退变性小关节损伤性关节炎
2961,药物导致的肺部疾病
2962,腋毛癣菌病
2963,原发性皮肤结核综合征
2964,衣原体淋巴肉芽肿
2965,胰岛素抵抗与代谢综合征
2966,遗传性出血性毛细血管扩张
2967,乙状结肠间疝
2968,异染性脑白质营养不良
2969,弗郎西丝菌肺炎
2970,异源内分泌综合征
2971,阴部鲍恩样丘疹病
2972,阴道粒细胞肉瘤
2973,阴道美丽筒线虫病
2974,阴茎阴囊象皮肿
2975,阴茎折断
2976,银屑病关节炎及其伴发的葡萄膜炎
2977,隐斜
2978,婴儿成神经细胞瘤
2979,婴儿青铜综合征
2980,婴幼儿外阴阴道炎
2981,硬脑膜外脓肿
2982,硬肿症
2983,尤因肉瘤
2984,疣状癌
2985,疣状角化不良病
2986,幼年型类风湿性关节炎
2987,原发性肺动脉高压
2988,原发性骨淋巴瘤
2989,原发性卵巢类癌综合征
2990,原发性下肢深静脉瓣膜关闭不全
2991,远端肾小管性酸中毒
2992,月骨脱位及月骨周围脱位
2993,运动诱发哮喘
2994,晕痣
2995,跗骨与周围关节结核
2996,早期复极综合征
2997,增龄性黄斑变性
2998,蛰伏脂瘤
2999,真两性畸形
3000,枕骨大孔脑膜瘤
3001,脂蛋白肾小球病
3002,脂肪栓塞综合征
3003,直肠内套叠
3004,直肠膨出
3005,直肠子宫内膜异位症
3006,植物神经系统肿瘤
3007,跖骨骨折
3008,指骨骨折
3009,致命性中线肉芽肿
3010,智能障碍
3011,中老年男子部分性雄激素缺乏综合征
3012,中性粒细胞减少症
3013,肿瘤性心包炎
3014,周期性动眼神经麻痹
3015,周期性内斜视
3016,肘关节强直与纤维性僵硬
3017,肘管综合征
3018,肘外翻畸形
3019,主动脉瓣闭锁不全
3020,着色杆菌病
3021,滋养细胞肿瘤
3022,足舟骨骨折
3023,组织细胞坏死性淋巴结炎
3024,热带性肺嗜酸性粒细胞浸润症
3025,一氧化碳中毒后迟发性脑病
3026,克-雅氏病性痴呆
3027,分泌过多性青光眼
3028,腹茧症
3029,腹裂
3030,腹胀
3031,经腹会阴直肠癌根治术后盆底腹膜疝
3032,发育不良痣
3033,肝海绵状血管瘤
3034,功能性下丘脑性闭经
3035,膈下食管憩室
3036,膈上食管憩室
3037,新生儿呕血和便血
3038,肾小管间质性肾炎葡萄膜炎综合征
3039,樱桃状血管瘤
3040,多发性内分泌腺瘤Ⅱ型
3041,腓总神经损伤
3042,结节性硬化症
3043,神经鞘黏液瘤
3044,神经母细胞瘤
3045,遗传性痉挛性截瘫
3046,松果体细胞瘤
3047,结节病性心肌病
3048,新生儿皮下脂肪坏死
3049,Ⅰ型免疫母细胞性淋巴腺病
3050,进行性肥厚性间质性神经炎
3051,焦磷酸钙沉积病
3052,颅内脂肪瘤
3053,神经节苷脂沉积病
3054,散发性脑炎伴发的精神障碍
3055,肝肾综合征
3056,附红细胞体病
3057,输精管缺如
3058,遗尿
3059,腹膜后脂肪瘤
3060,腓总神经卡压症
3061,距骨骨折脱位
3062,聚合性痤疮
3063,胫腓骨骨干骨折
3064,进行性肢端黑变病
3065,胫腓下联合前部分离
3066,髋关节前脱位
3067,缺水和缺钠
3068,桡骨颈骨折和桡骨头骨骺分离
3069,桡骨茎突部狭窄性腱鞘炎
3070,桡骨远端骨骺分离
3071,锁骨下动脉盗血综合征
3072,枢椎椎体骨折
3073,颈椎先天融合畸形
3074,咽部及颈部食管闭合性损伤
3075,疖与疖病
3076,非依赖性物质伴发依赖
3077,软化斑
3078,软骨黏液样纤维瘤
3079,眼眶神经鞘瘤
3080,胎儿窘迫
3081,结膜结核病
3082,眶骨膜下脓肿
3083,绿脓假单胞菌属感染
3084,眼眶静脉性血管瘤
3085,眼球震颤阻滞综合征
3086,眼科重症肌无力
3087,惊恐症
3088,间接型颈动脉海绵窦瘘
3089,圣路易斯型脑炎
3090,蝎螫伤
3091,少年儿童葡萄膜炎
3092,洋葱假单胞菌肺炎
3093,柯萨奇病毒疹
3094,口蹄疫
3095,全身性特发性毛细血管扩张症
3096,肉瘤
3097,恙虫病性肺炎
3098,甲沟炎和甲下脓肿
3099,神经白塞病
3100,甲状腺功能减退性心肌病
